report_date,model,prediction_method,prediction_column,n_rows,actual_sum_kwh,pred_sum_kwh,mean_actual_kwh,mae_kwh,rmse_kwh,wape,mape,bias_kwh_mean_pred_minus_actual,bias_pct_sum_pred_minus_actual
2026-06-07,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,58065.84,55005.42613248971,2419.41,128.96807767986363,141.30826711247553,0.05330559007355662,0.054208911315718734,-127.51724447959543,-0.05270592602311946
2026-06-08,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,78613.2,74527.08127990589,3275.5499999999997,196.85163762404423,269.120727692795,0.06009727759431065,0.05797787216468445,-170.25494667058797,-0.05197751421000686
2026-06-09,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,76991.76,77831.18304486343,3207.99,126.13160829075308,153.13503899286613,0.039317955570545134,0.03671280653433024,34.97596020264259,0.010902764722658921
2026-06-10,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,78500.15999999999,76368.60386241216,3270.8399999999997,98.57789885066536,139.21747111547378,0.030138404462054208,0.028690778598941508,-88.8148390661604,-0.02715352602577944
2026-06-11,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,77702.4,77419.2320807146,3237.6,64.39890918247495,85.28017368623208,0.019890940567851175,0.018330427261624205,-11.79866330355886,-0.0036442622014945824
2026-06-12,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,77166.72,73784.07857581822,3215.28,145.41537982298675,200.20203413008915,0.04522635037165869,0.038473723538801026,-140.94339267424093,-0.043835495718643765
2026-06-13,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,63441.35999999999,58973.865797486535,2643.39,186.20076855368066,214.72293070617613,0.0704401426023707,0.06681169529684754,-186.1455917713945,-0.0704192691095126
2026-06-14,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,60075.36,57205.262079945795,2503.14,119.58741333559179,139.09747116020037,0.047774959984496185,0.04545622103142255,-119.58741333559179,-0.047774959984496185
2026-06-15,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,83306.88,72292.94640439155,3471.1200000000003,458.9138998170188,584.3550021073754,0.1322091716267426,0.1163017991868646,-458.9138998170188,-0.1322091716267426
2026-06-16,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,85548.24,80253.56575677259,3564.51,220.61142680114247,282.9588658536548,0.06189109493342492,0.056419993062358974,-220.61142680114247,-0.06189109493342492
2026-06-17,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,86443.92,84305.45350946329,3601.83,93.34357548028532,108.12260415716503,0.025915597204833468,0.027292714186432494,-89.1027704390296,-0.024738194317618988
2026-06-18,lightgbm_school_hourly_day_ahead_weather,pred_lightgbm_school_hourly_day_ahead_weather_kwh,pred_lightgbm_school_hourly_day_ahead_weather_kwh,24,88953.84,86245.08606683664,3706.41,124.63941070325326,149.24040302625968,0.03362806885996241,0.03865589322644925,-112.86474721514058,-0.030451231033571727
